,,gdp_per_capita,health_exp_gdp,life_expectancy,infant_mortality,population
PAN,2021,15509.8069109784,9.13571072,77.004,11.6,4345405.0
PAN,2022,17332.4360742988,8.46561432,79.324,11.1,4400773.0
PAN,2023,18686.4050961265,,79.594,10.6,4458759.0
PAN,2024,19102.8521936399,,,,4515577.0
PNG,2015,2484.5963398603,1.81881714,64.473,40.4,8743246.0
PNG,2016,2316.39479758492,2.33063054,64.7,39.3,8961718.0
PNG,2017,2477.76530986323,2.22970986,64.923,38.2,9178714.0
PNG,2018,2566.36833735041,2.30051899,65.114,37.1,9394513.0
PNG,2019,2575.77274140393,2.3253386,65.331,36.1,9609010.0
PNG,2020,2429.61134585269,2.30193973,65.075,35.1,9815746.0
PNG,2021,2607.57861874444,2.33994722,64.358,34.1,10012896.0
PNG,2022,3102.28968594061,2.61825109,65.274,33.0,10203169.0
PNG,2023,2966.06830432055,,66.134,32.0,10389635.0
PNG,2024,3076.48786186584,,,,10576502.0
PRY,2015,5879.33792308671,6.69165802,73.454,19.5,6159103.0
PRY,2016,5775.1596339946,6.67556572,73.487,18.9,6249126.0
PRY,2017,6152.26711537703,6.60902548,73.45,18.3,6338660.0
PRY,2018,6258.44991640954,6.74497652,73.627,17.7,6427382.0
PRY,2019,5821.18199548637,7.16081905,73.668,17.2,6515058.0
PRY,2020,5365.47220721191,7.67533064,72.72,16.7,6603739.0
PRY,2021,5976.9317978996,8.03277016,68.108,16.2,6684182.0
PRY,2022,6205.6259537937,7.73804235,72.319,15.6,6760464.0
PRY,2023,6299.99026533643,,73.844,15.1,6844146.0
PRY,2024,6416.09709002917,,,,6929153.0
PER,2015,6231.71150338894,4.92147398,75.732,14.7,30457600.0
PER,2016,6217.03599995447,4.91142178,75.951,14.5,30866494.0
PER,2017,6736.16693725487,4.82783127,75.958,14.4,31324637.0
PER,2018,6978.49121548627,5.09981441,76.018,14.3,31897584.0
PER,2019,7037.00803692604,5.1381588,76.275,14.2,32449303.0
PER,2020,6133.32552410183,6.36273861,73.832,14.1,32838579.0
PER,2021,6826.20255614477,6.67921352,71.596,14.0,33155882.0
PER,2022,7350.63034300417,6.0930872,76.834,13.8,33475438.0
PER,2023,7887.54185920108,,77.74,13.5,33845617.0
PER,2024,8452.37167047598,,,,34217848.0
PHL,2015,2909.85818010301,3.8982749,69.45,22.2,105312992.0
PHL,2016,2985.19564024046,3.95484328,69.49,22.3,106735719.0
PHL,2017,3038.12124959289,3.96042776,69.966,22.4,108119693.0
PHL,2018,3168.51036609727,3.9538188,69.761,22.6,109465287.0
PHL,2019,3400.78949767074,4.16646004,69.68,22.7,110804683.0
PHL,2020,3227.57910235199,5.16214037,70.097,22.8,112081264.0
PHL,2021,3484.38593882819,5.97500563,66.675,22.7,113100950.0
PHL,2022,3548.06930572116,5.15676308,69.472,22.4,113964338.0
PHL,2023,3804.08274131097,5.10629606,69.833,22.1,114891199.0
PHL,2024,3984.8315387656,,,,115843670.0
POL,2015,12637.5220324406,6.40416241,77.4512195121951,4.2,37986412.0
POL,2016,12464.0121044827,6.59210491,77.8512195121951,4.1,37970087.0
POL,2017,13913.3415190124,6.58342791,77.7536585365854,4.0,37974826.0
POL,2018,15658.210586693,6.3129096,77.6024390243903,3.9,37974750.0
POL,2019,15874.5220531254,6.46008492,77.9048780487805,3.8,37965475.0
POL,2020,16150.9291009726,6.49677992,76.4,3.8,37515748.0
POL,2021,18635.5088812509,6.43857718,75.3512195121951,3.8,36981559.0
POL,2022,18891.213529396,6.39626455,77.1560975609756,3.7,36821749.0
POL,2023,22145.2643088909,7.00451565,78.5073170731707,3.7,36687353.0
POL,2024,25022.6716445953,,,,36554707.0
PRT,2015,19215.7813014347,9.31645775,81.1243902439025,2.9,10358076.0
PRT,2016,19980.2808866516,9.39439487,81.1243902439025,2.9,10325452.0
PRT,2017,21442.3842768879,9.30583763,81.4243902439025,2.9,10300300.0
PRT,2018,23541.1401075289,9.4126482,81.3243902439024,2.9,10283822.0
PRT,2019,23343.3628970034,9.51379871,81.6756097560976,2.8,10286263.0
PRT,2020,22299.4044062173,10.54770088,81.3292682926829,2.7,10297081.0
PRT,2021,24711.4510062111,11.1236763,81.3780487804878,2.7,10361831.0
PRT,2022,24620.519556875,10.46883011,81.6317073170732,2.6,10434332.0
PRT,2023,27386.2920595024,10.00331116,82.2804878048781,2.6,10578174.0
PRT,2024,28844.4979246799,,,,10701636.0
PRI,2015,29242.041465085,,80.677,,3535167.0
PRI,2016,29978.0889268918,,80.355,,3480432.0
PRI,2017,30328.4871132804,,79.07,,3410837.0
PRI,2018,30679.9181934488,,81.086,,3290690.0
PRI,2019,31830.5284993358,,81.438,,3302691.0
PRI,2020,31427.1130762831,,80.009,,3281590.0
PRI,2021,32619.0704601174,,79.77,,3262711.0
PRI,2022,35353.6821570014,,79.427,,3220137.0
PRI,2023,36948.4036416846,,81.69,,3203792.0
PRI,2024,39285.0174585856,,,,3203295.0
QAT,2015,68985.2946961507,3.63581347,81.785,6.4,2344557.0
QAT,2016,61253.6375482797,3.54971433,82.147,6.2,2477113.0
QAT,2017,63279.8556949332,3.21237087,82.458,5.9,2545820.0
QAT,2018,71039.8490579352,2.96176219,82.714,5.6,2580734.0
QAT,2019,66841.3013484919,3.18468714,82.945,5.4,2638657.0
QAT,2020,51683.5054376677,3.81872201,80.409,5.2,2794148.0
QAT,2021,71751.8831257169,2.8927927,81.083,5.1,2504910.0
QAT,2022,88701.463352273,2.18112326,81.857,5.0,2657333.0
QAT,2023,80195.8746508549,,82.368,4.9,2656032.0
QAT,2024,76275.9076782833,,,,2857822.0
ROU,2015,8977.01748158196,4.94295502,74.9121951219512,7.7,19815616.0
ROU,2016,9404.54005870715,5.08021355,75.209756097561,7.1,19702267.0
ROU,2017,10727.9822007426,5.1887908,75.209756097561,6.5,19588715.0
ROU,2018,12502.2624061935,5.51800871,75.3585365853659,6.0,19473970.0
ROU,2019,12992.0326104674,5.7142148,75.6073170731707,5.6,19371648.0
ROU,2020,13082.3006559554,6.22618055,74.2536585365854,5.4,19265250.0
ROU,2021,14986.7854904274,6.46980715,72.809756097561,5.3,19122059.0
ROU,2022,15557.8826247584,5.7490139,75.1536585365854,5.4,19048502.0
ROU,2023,18404.2730871704,,76.6073170731707,5.4,19059479.0
ROU,2024,20072.4079244042,,,,19069340.0
RUS,2015,9277.7138671875,5.29604387,71.1834146341463,6.6,144640716.0
RUS,2016,8663.158203125,5.28970242,71.6512195121951,6.1,145015460.0
RUS,2017,10658.9130859375,5.35889816,72.4514634146342,5.6,145293260.0
RUS,2018,11211.8876953125,5.35520792,72.6621951219512,5.1,145398106.0
RUS,2019,11447.701171875,5.64849091,73.0839024390244,4.7,145453291.0
RUS,2020,10108.3271484375,8.04076004,71.3387804878049,4.4,145245148.0
RUS,2021,12425.029296875,6.97584295,69.900243902439,4.1,144746762.0
RUS,2022,15619.6142578125,6.91986275,72.5456097560976,3.9,144236933.0
RUS,2023,14159.3876953125,,73.2546341463415,3.7,143826130.0
RUS,2024,14889.0185546875,,,,143533851.0
RWA,2015,733.998630392314,6.65067434,65.419,33.7,11640022.0
RWA,2016,729.519134044611,6.96089125,65.733,33.1,11919183.0
RWA,2017,758.300966737624,6.3665309,66.14,32.6,12202060.0
RWA,2018,771.773511057901,6.65483093,66.354,32.2,12487996.0
RWA,2019,810.051412137354,6.26708555,66.691,31.8,12776103.0
RWA,2020,778.701498787411,7.48696899,66.953,31.5,13065837.0
RWA,2021,829.544845639777,7.30378389,66.85,31.1,13355260.0
RWA,2022,975.469323979541,7.8792119,67.528,30.8,13651030.0
RWA,2023,1027.03446804432,,67.785,30.5,13954471.0
RWA,2024,999.654561402699,,,,14256567.0
WSM,2015,4084.36083819933,6.21438408,71.06,14.8,201782.0
WSM,2016,4147.07097674888,5.63950825,71.003,14.7,203499.0
WSM,2017,4307.59381964907,5.16346788,70.991,14.5,205415.0
WSM,2018,4231.81409469194,4.7755332,71.052,14.3,207582.0
WSM,2019,4351.94234943706,5.64748573,70.269,14.9,209780.0
WSM,2020,4099.6600907147,6.18667269,70.727,13.8,211944.0
WSM,2021,3947.64517905415,6.81255674,71.096,13.4,213779.0
WSM,2022,3869.46639492144,6.3012085,71.55,13.1,215261.0
WSM,2023,4330.17840531329,,71.698,12.8,216663.0
WSM,2024,4898.77140817676,,,,218019.0
SMR,2015,43146.8240435428,8.43315315,84.596,1.9,32897.0
SMR,2016,44359.4797662688,8.4219532,84.775,1.8,33101.0
SMR,2017,45192.0279766943,8.25972271,84.933,1.7,33825.0
SMR,2018,47950.6880557136,8.2778492,85.095,1.7,34522.0
SMR,2019,46627.0122356944,8.14801598,85.257,1.6,34663.0
SMR,2020,44426.6463400658,8.48147392,82.65,1.5,34770.0
SMR,2021,54168.9828262684,7.51272249,83.539,1.5,34252.0
SMR,2022,54264.570495898,7.40650225,85.708,1.4,33755.0
SMR,2023,,,85.706,1.4,33860.0
SMR,2024,,,,,33977.0
STP,2015,1298.10946596396,6.53226852,66.023,15.1,200291.0
STP,2016,1434.87018050521,7.60211611,66.563,13.9,203689.0
STP,2017,1555.79477812888,7.46631384,67.074,12.9,206970.0
STP,2018,1825.59971753966,5.91960287,67.602,12.0,210187.0
STP,2019,1935.2931816596,5.48078823,68.043,11.3,213392.0
STP,2020,2167.22001796925,7.32044411,67.979,10.7,217435.0
STP,2021,2362.58827248102,7.85889721,68.026,10.2,221961.0
STP,2022,2389.73729784737,7.46419811,69.237,9.8,226305.0
STP,2023,2940.93352926715,,69.718,9.4,230871.0
STP,2024,3244.82899741459,,,,235536.0
SAU,2015,23256.1549553531,5.86202717,77.776,7.4,29816382.0
SAU,2016,22267.7217050387,6.24142838,78.354,6.9,30954198.0
SAU,2017,23929.2907135982,6.03126049,78.721,6.5,30977355.0
SAU,2018,29360.0658968566,5.34062767,78.75,6.1,30196281.0
SAU,2019,29566.7933827436,5.46743679,78.313,5.8,30063799.0
SAU,2020,24338.8307301067,6.64630127,77.596,5.5,31552510.0
SAU,2021,31920.7653655643,5.93034029,77.089,5.3,30784383.0
SAU,2022,38510.2276211037,4.62462378,77.31,5.1,32175224.0
SAU,2023,36156.848337701,,78.732,4.9,33702731.0
SAU,2024,35057.2252306969,,,,35300280.0
SEN,2015,1218.00613555438,4.37789631,66.451,37.3,14593331.0
SEN,2016,1266.43957151587,4.25606871,66.724,36.9,15034521.0
SEN,2017,1356.80518449031,4.16359377,67.059,36.4,15475002.0
SEN,2018,1452.55612562445,4.43182087,67.379,35.7,15914498.0
SEN,2019,1431.18128932159,4.49531031,67.668,34.9,16352922.0
SEN,2020,1461.08720350553,5.15119171,67.496,33.9,16789219.0
SEN,2021,1598.10676952274,4.44256258,66.868,32.7,17220867.0
SEN,2022,1574.0281059306,4.06358385,67.788,31.4,17651103.0
SEN,2023,1698.03387300843,,68.683,30.2,18077573.0
SEN,2024,1743.98888384359,,,,18501984.0
SRB,2015,5820.3215576888,8.8132,75.2878048780488,5.4,7095383.0
SRB,2016,5982.37030126471,8.45890999,75.6878048780488,5.2,7058322.0
SRB,2017,6548.03653824187,8.22039318,75.5390243902439,5.1,7020858.0
SRB,2018,7559.86165747394,8.53168106,75.890243902439,5.0,6982604.0
SRB,2019,7755.632986437,8.66552734,75.9365853658537,4.8,6945235.0
SRB,2020,8098.70955668849,8.70042229,74.4780487804878,4.7,6899126.0
SRB,2021,9680.52798074468,10.00950623,72.780487804878,4.6,6834326.0
SRB,2022,10022.9688543402,9.65742779,75.2365853658537,4.5,6664449.0
SRB,2023,12281.5058488303,,76.2209756097561,4.5,6623183.0
SRB,2024,13523.7246826854,,,,6587202.0
SYC,2015,15333.1051727105,4.30914021,74.2951219512195,13.2,93419.0
SYC,2016,16566.9946042294,4.71349716,74.309756097561,13.3,94677.0
SYC,2017,17480.3651911372,4.47661018,74.3,13.4,95843.0
SYC,2018,18440.2340460932,4.56915951,72.8414634146341,13.5,96762.0
SYC,2019,19141.5118743615,4.35729456,74.0463414634146,13.6,97625.0
SYC,2020,14041.4754074575,6.03121805,77.2365853658537,13.6,98462.0
SYC,2021,14982.9111487767,5.20266438,73.3975609756097,13.5,99258.0
SYC,2022,16836.6721895387,4.2375164,73.7024390243903,13.3,119878.0
SYC,2023,18262.7115849287,,74.9585365853659,13.1,119773.0
SYC,2024,17858.8226383978,,,,121354.0
SLE,2015,964.575980888989,19.65816307,55.454,76.9,7037655.0
SLE,2016,844.416411175476,15.78850651,56.937,71.3,7205328.0
SLE,2017,779.186007841728,9.3997612,57.761,68.8,7379299.0
SLE,2018,845.914540460932,8.28987598,59.059,66.3,7554563.0
SLE,2019,844.049555179116,9.12992668,59.593,64.1,7731991.0
SLE,2020,845.982914284565,9.32588673,59.694,61.9,7912558.0
SLE,2021,886.192939104469,8.55334377,60.26,60.0,8094602.0
SLE,2022,860.774590932595,7.94752312,61.275,58.0,8276807.0
SLE,2023,757.848680560444,,61.786,56.2,8460512.0
SLE,2024,873.388575182318,,,,8642022.0
SGP,2015,55645.6068614606,4.18061399,82.7439024390244,2.2,5535002.0
SGP,2016,57005.5887176547,4.35019255,82.8463414634146,2.2,5607283.0
SGP,2017,61236.251270627,4.31881618,83.0951219512195,2.1,5612253.0
SGP,2018,66881.6067035265,4.01883841,83.2975609756098,2.1,5638676.0
SGP,2019,65952.0378959293,4.35299158,83.5951219512195,2.0,5703569.0
SGP,2020,61410.0792630788,5.61608791,83.5439024390244,1.9,5685807.0
SGP,2021,80056.1288247844,5.16690779,83.0926829268293,1.9,5453566.0
SGP,2022,90299.0694637269,4.89702511,82.8951219512195,1.8,5637022.0
SGP,2023,85412.230345235,,82.8951219512195,1.7,5917648.0
SGP,2024,90674.066632628,,,,6036860.0
SXM,2015,37839.6283815163,,75.899,,37471.0
SXM,2016,37308.6147795736,,75.952,,38249.0
SXM,2017,34701.3058494468,,75.455,,38996.0
SXM,2018,31708.3110124742,,75.693,,39712.0
SXM,2019,34861.469528968,,75.68,,40385.0
SXM,2020,30150.8998380477,,75.002,,41008.0
SXM,2021,32548.4366854902,,74.505,,41571.0
SXM,2022,36476.6300833859,,76.18,,42139.0
SXM,2023,38077.5444869761,,76.371,,42749.0
SXM,2024,40027.9175992113,,,,43350.0
SVK,2015,16442.0760860018,6.76215172,76.5634146341463,5.1,5423801.0
SVK,2016,16636.0769133073,7.09177732,77.1658536585366,5.1,5430798.0
SVK,2017,17645.5298716761,6.75699091,77.1658536585366,5.0,5439232.0
SVK,2018,19573.3717031314,6.66639853,77.2658536585366,5.0,5446771.0
SVK,2019,19406.0589683582,6.91964769,77.6658536585366,4.9,5454147.0
SVK,2020,19735.4858280801,7.12650204,76.8658536585366,4.9,5458827.0
SVK,2021,22132.4483028948,7.75624657,74.6146341463415,5.0,5447247.0
SVK,2022,21334.6011006572,7.73064041,76.9658536585366,5.0,5431752.0
SVK,2023,24673.5482979144,,78.0170731707317,5.1,5426740.0
SVK,2024,26147.9028430133,,,,5422069.0
SVN,2015,20697.2748530619,8.49823952,80.7756097560976,2.1,2063531.0
SVN,2016,21447.8377796036,8.47801018,81.1756097560976,2.1,2065042.0
SVN,2017,23303.077705959,8.18480873,81.0292682926829,2.0,2066388.0
SVN,2018,25888.0481065655,8.27693176,81.3780487804878,2.0,2073894.0
SVN,2019,25814.1687167572,8.49057198,81.5292682926829,2.0,2088385.0
SVN,2020,25392.0651093612,9.42807865,80.5317073170732,1.9,2102419.0
SVN,2021,29187.369382785,9.48055363,80.6756097560976,1.9,2108079.0
SVN,2022,28373.8382265999,9.60507679,81.2829268292683,1.9,2112076.0
SVN,2023,32610.110922729,9.41330814,81.9780487804878,1.8,2120461.0
SVN,2024,34089.3527652778,,,,2126324.0
SLB,2015,2045.47889485251,4.44853306,69.323,19.6,639415.0
SLB,2016,2082.62989047871,4.52952909,69.501,19.4,662379.0
SLB,2017,2143.57465243959,4.16556406,69.652,19.1,685672.0
SLB,2018,2278.20633913383,3.86440825,69.806,18.7,709101.0
SLB,2019,2223.66502559565,4.43728065,69.981,18.3,728147.0
SLB,2020,2063.33101522108,4.89478445,69.258,17.9,744498.0
SLB,2021,1996.86976779348,4.94758463,68.89,17.5,762591.0
SLB,2022,2005.4139933198,4.82369328,70.409,17.0,781066.0
SLB,2023,2076.10768772563,,70.528,16.5,800005.0
SLB,2024,2149.37957267304,,,,819198.0
SOM,2015,445.583080073396,2.84291959,55.056,84.1,13806963.0
SOM,2016,460.928490585175,2.27533841,55.283,82.0,14348740.0
SOM,2017,510.939952317726,2.4336102,52.19,96.7,14916629.0
SOM,2018,509.525801898508,2.37169838,54.767,85.8,15452487.0
SOM,2019,539.893931565407,2.19059515,57.249,75.7,16030971.0
SOM,2020,518.184778494334,2.24750042,57.095,73.7,16651191.0
SOM,2021,549.114742721701,2.56882048,55.703,71.8,17271431.0
SOM,2022,573.128092472349,2.62183189,53.931,89.9,17801897.0
SOM,2023,597.458854603043,,58.816,67.8,18358615.0
SOM,2024,636.983477589273,,,,19009151.0
ZAF,2015,6112.27382485974,8.05304241,64.053,29.7,56723537.0
ZAF,2016,5651.20585165749,8.07959366,64.749,28.4,57259551.0
ZAF,2017,6618.33508255701,7.97711229,65.422,27.3,57635162.0
ZAF,2018,6914.1780318076,8.08196545,65.726,26.3,58613001.0
ZAF,2019,6533.71121032856,8.24652576,66.071,25.6,59587885.0
ZAF,2020,5580.60383075189,9.01329231,65.15,25.0,60562381.0
ZAF,2021,6843.39941886204,8.67432785,62.01,24.7,61502603.0
ZAF,2022,6523.41097815853,8.77086639,65.454,24.5,62378410.0
ZAF,2023,6022.54254192335,,66.139,24.4,63212384.0
ZAF,2024,6253.37158194543,,,,64007187.0
SSD,2015,1080.14718624765,,39.757,148.5,11107561.0
SSD,2016,,,36.72,164.1,10830102.0
SSD,2017,,15.957304,35.351,172.9,10259154.0
SSD,2018,,10.05650043,51.905,91.8,10122977.0
SSD,2019,,9.03741074,58.129,72.6,10423384.0
SSD,2020,,9.31798267,57.648,72.6,10698467.0
SSD,2021,,6.25598812,57.047,72.6,10865780.0
SSD,2022,,6.76125622,57.203,72.6,11021177.0
SSD,2023,,,57.617,72.6,11483374.0
SSD,2024,,,,,11943408.0
ESP,2015,25982.4416197775,9.12383366,82.8317073170732,2.7,46422303.0
ESP,2016,26755.6061149398,8.94896126,83.3292682926829,2.7,46458139.0
ESP,2017,28381.3425596906,8.94652462,83.2829268292683,2.7,46571232.0
ESP,2018,30602.4212881113,8.9985857,83.4317073170732,2.7,46782011.0
ESP,2019,29786.5245689007,9.1348772,83.8317073170732,2.6,47118501.0
ESP,2020,27233.9426461608,10.73210335,82.2317073170732,2.6,47359424.0
ESP,2021,30799.4775937775,10.30862141,83.1780487804878,2.6,47443821.0
ESP,2022,30270.2687017458,9.73828793,83.1341463414634,2.6,47786102.0
ESP,2023,33509.0127982139,,83.8829268292683,2.6,48347910.0
ESP,2024,35297.0094995565,,,,48807137.0
LKA,2015,4057.7158346231,3.6826396,75.99,7.4,20970000.0
LKA,2016,4149.19190775593,3.61788416,76.136,7.0,21209000.0
LKA,2017,4398.88828068715,3.33093429,76.239,6.7,21453000.0
LKA,2018,4358.56095906047,3.6418879,76.485,6.5,21670000.0
LKA,2019,4081.94772722003,3.89904952,76.698,6.2,21803000.0
LKA,2020,3847.60137695639,4.06134748,76.928,6.0,21919000.0
LKA,2021,3996.96240014909,4.02830219,76.278,5.8,22156000.0
LKA,2022,3342.63650253855,4.36269855,77.3,5.5,22181000.0
LKA,2023,3798.89016573011,,77.483,5.3,22037000.0
LKA,2024,4515.56787322732,,,,21916000.0
KNA,2015,20328.8003530109,5.12590599,71.211,16.9,47087.0
KNA,2016,21387.5415511103,5.42923307,71.227,16.7,47075.0
KNA,2017,22464.9899633959,5.27126026,71.284,16.5,47050.0
KNA,2018,22901.3816403197,4.89536953,71.336,16.2,47008.0
KNA,2019,23595.4923231291,5.19051361,71.54,15.9,46952.0
KNA,2020,18859.0190361046,5.66188908,71.181,15.5,46870.0
KNA,2021,18361.1449697886,6.17941952,69.271,15.1,46763.0
KNA,2022,20985.0112160159,5.56801701,70.313,14.7,46709.0
KNA,2023,22600.4502299468,,72.145,14.3,46758.0
KNA,2024,22771.4168922033,,,,46843.0
LCA,2015,10334.9860823918,4.51419878,72.932,15.6,174905.0
LCA,2016,10638.1269396653,4.44097996,72.552,15.5,175646.0
LCA,2017,11333.1123822102,4.36800241,72.522,15.4,176342.0
LCA,2018,11642.6984727769,4.17934036,72.655,15.2,177017.0
LCA,2019,11794.0597229805,4.17375898,72.249,15.0,177661.0
LCA,2020,8411.07474936367,6.75983715,72.308,14.8,178250.0
LCA,2021,10459.1321248092,5.67880821,69.119,14.6,178522.0
LCA,2022,13103.8243147472,5.01938295,72.67,14.4,178781.0
LCA,2023,13554.7684784933,,72.697,14.3,179285.0
LCA,2024,14181.6303351598,,,,179744.0
MAF,2015,,,79.829,,37369.0
MAF,2016,,,79.885,,37175.0
MAF,2017,,,78.762,,36837.0
MAF,2018,,,80.029,,36012.0
MAF,2019,19033.0594854512,,80.078,,34267.0
MAF,2020,,,80.085,,31786.0
MAF,2021,21668.3740927942,,80.206,,29961.0
MAF,2022,,,80.236,,28870.0
MAF,2023,,,80.224,,27515.0
MAF,2024,,,,,26129.0
VCT,2015,7353.73556054184,4.11412001,70.463,15.4,106960.0
VCT,2016,7656.90042881178,4.09573793,70.7,14.5,106349.0
VCT,2017,7988.04445019298,4.22985649,71.013,13.6,105663.0
VCT,2018,8428.12677153069,4.25346231,71.017,12.8,104926.0
VCT,2019,8740.59425232061,4.25543451,70.994,12.0,104167.0
VCT,2020,8351.20324040982,4.8395834,69.605,11.4,103526.0
VCT,2021,8641.27904024443,5.36252117,69.132,10.8,102841.0
VCT,2022,9693.55867833025,4.68767738,71.191,10.3,102046.0
VCT,2023,10582.3656725229,,71.23,9.9,101323.0
VCT,2024,11501.2265187188,,,,100616.0
SDN,2015,1292.37963867188,5.81112576,64.375,49.0,40024431.0
SDN,2016,1033.21594238281,5.68438482,64.677,47.8,41259892.0
SDN,2017,966.505676269531,5.91767406,65.146,46.5,42714306.0
SDN,2018,731.027465820313,4.46358299,65.501,45.3,44230596.0
SDN,2019,709.975280761719,4.57118368,65.803,44.0,45548175.0
SDN,2020,577.795227050781,3.00965381,65.124,42.8,46789231.0
SDN,2021,712.122009277344,2.83127832,64.46,41.6,48066924.0
SDN,2022,1046.24084472656,4.61874437,65.695,40.3,49383346.0
SDN,2023,797.283447265625,,66.331,39.2,50042791.0
SDN,2024,989.312866210938,,,,50448963.0
SUR,2015,8813.61705392067,5.80808163,70.567,19.0,581627.0
SUR,2016,5644.2061057532,5.99283743,70.979,18.6,587757.0
SUR,2017,6049.52128553675,5.32285929,71.247,18.1,593713.0
SUR,2018,6665.74180472239,6.68946934,71.468,17.6,599513.0
SUR,2019,6629.66775248603,8.52921391,71.773,17.1,605768.0
SUR,2020,4755.39221710693,6.67584229,72.321,16.6,612317.0
SUR,2021,5029.84838543953,5.46009398,68.943,16.2,617896.0
SUR,2022,6084.43876736445,5.91760969,73.254,15.7,623164.0
SUR,2023,5494.07409425517,,73.631,15.2,628886.0
SUR,2024,7430.70219176443,,,,634431.0
SWE,2015,51197.9529341175,10.80418396,82.2048780487805,2.3,9799186.0
SWE,2016,51820.3972482676,10.85240364,82.3073170731707,2.3,9923085.0
SWE,2017,53300.8587281785,10.78509998,82.409756097561,2.3,10057698.0
SWE,2018,54181.9069780904,10.94106293,82.5585365853659,2.2,10175214.0
SWE,2019,51773.0464558993,10.83224297,83.109756097561,2.2,10278887.0
SWE,2020,52653.7565934247,11.33296967,82.3560975609756,2.1,10353442.0
SWE,2021,61174.9680215622,11.10180569,83.0560975609756,2.1,10415811.0
SWE,2022,55296.9371472535,10.49857044,83.0585365853659,2.0,10486941.0
SWE,2023,55567.0890080496,10.88682365,83.309756097561,2.0,10536632.0
SWE,2024,57723.2345031532,,,,10569709.0
CHE,2015,83806.4476003837,11.00444603,82.8975609756098,3.7,8282396.0
CHE,2016,82153.0745447889,11.2294054,83.6024390243903,3.7,8373338.0
CHE,2017,82254.3770471336,11.41294861,83.5512195121951,3.6,8451840.0
CHE,2018,85217.3691512274,11.19891071,83.7536585365854,3.6,8514329.0
CHE,2019,84121.9310304414,11.42588997,83.9048780487805,3.5,8575280.0
CHE,2020,85897.7843338323,12.00404072,83.0,3.5,8638167.0
CHE,2021,93664.7736696111,12.00465584,83.7512195121951,3.5,8704546.0
CHE,2022,94394.5106803525,11.70653343,83.6048780487805,3.5,8777088.0
CHE,2023,100631.802755125,,84.0560975609756,3.5,8888093.0
CHE,2024,103669.872008144,,,,9034102.0
SYR,2015,847.731631942565,3.47905326,63.265,25.6,19424618.0
SYR,2016,656.3490586313,3.73849273,65.19,23.9,19193834.0
SYR,2017,851.502005254153,3.81525493,65.651,24.5,19224668.0
SYR,2018,1098.0668642357,3.86612964,67.371,24.5,19577845.0
SYR,2019,1109.53926036049,3.94000149,70.97,21.5,20353534.0
SYR,2020,572.355289831901,3.71555972,71.944,20.4,21049429.0
SYR,2021,663.614245706815,4.70613527,72.418,19.7,21628839.0
SYR,2022,1051.67149587463,4.15098715,72.79,19.5,22462173.0
SYR,2023,847.372723418531,,72.12,19.0,23594623.0
SYR,2024,,,,,24672760.0
TJK,2015,956.916310930656,6.90735912,69.665,24.7,8643840.0
TJK,2016,788.710481734485,6.96349716,69.982,24.1,8865631.0
TJK,2017,829.45714764957,6.85399008,70.524,23.7,9085946.0
TJK,2018,834.288404578801,7.01381588,70.737,23.4,9307333.0
TJK,2019,871.022372934846,6.9476676,70.962,23.3,9529966.0
TJK,2020,834.311715460625,8.8903532,68.605,23.2,9749310.0
TJK,2021,896.748053372182,8.37504482,69.594,23.2,9966908.0
TJK,2022,1052.17949484894,7.62917423,71.562,23.1,10182222.0
TJK,2023,1178.47990060249,,71.79,22.9,10389799.0
TJK,2024,1341.20229027672,,,,10590927.0
TZA,2015,939.127319335938,3.64969945,63.928,41.1,52020962.0
TZA,2016,953.0107421875,3.96350336,64.404,39.5,53824013.0
TZA,2017,986.674011230469,4.07779312,64.963,37.7,55652890.0
TZA,2018,1023.10626220703,4.32878637,65.488,36.0,57437145.0
TZA,2019,1063.32250976563,4.02387333,66.007,34.7,59174891.0
TZA,2020,1117.41528320313,3.05195832,66.771,33.5,60972798.0
TZA,2021,1159.85656738281,3.47258258,66.131,32.4,62830412.0
TZA,2022,1207.85302734375,3.1119566,66.879,31.2,64711821.0
TZA,2023,1224.48962402344,,66.995,29.9,66617606.0
TZA,2024,1185.74548339844,,,,68560157.0
THA,2015,5688.85335397884,3.8522861,76.563,10.3,70540795.0
THA,2016,5833.57715617098,3.93900609,76.769,10.0,70859841.0
THA,2017,6413.09182530343,3.85276842,76.989,9.6,71160187.0
THA,2018,7099.77650081458,3.87040329,77.19,9.4,71376079.0
THA,2019,7605.69657797759,3.78911877,77.197,9.1,71522271.0
THA,2020,6985.64393892574,4.35724688,77.331,8.8,71641484.0
THA,2021,7057.20754802279,5.15337038,77.606,8.5,71727332.0
THA,2022,6909.35281815827,5.35470581,75.291,8.3,71735329.0
THA,2023,7195.10130919449,,76.412,8.0,71702435.0
THA,2024,7345.13569000377,,,,71668011.0
TLS,2015,1319.59297370991,7.67216587,65.326,43.8,1205131.0
TLS,2016,1335.54390089814,6.89625168,65.61,42.6,1228312.0
TLS,2017,1266.17767952941,6.75752544,65.898,41.6,1251703.0
TLS,2018,1219.46599728983,6.36952639,66.204,40.7,1275959.0
TLS,2019,1562.36458068032,6.02679253,66.496,39.9,1300945.0
TLS,2020,1630.86938521256,9.93865013,66.919,38.9,1326053.0
TLS,2021,2684.82702378987,11.43105984,66.199,37.9,1350139.0
